FileName,EmoDetail
rmn_e643b_13.1-2_324.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:5.000000;"
rmn_e643b_13.1-2_324.wav,WORKER00014364; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e643b_13.1-2_324.wav,WORKER00014332; Other-Confused; Confused; A:3.000000; V:3.000000; D:3.000000;
rmn_e643b_13.1-2_324.wav,"WORKER00014345; Happy; Happy,Neutral; A:3.000000; V:5.000000; D:4.000000;"
rmn_e643b_13.1-2_406.wav,"WORKER00014343; Contempt; Neutral,Contempt; A:3.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_406.wav,"WORKER00014370; Sad; Sad,Disappointed; A:1.000000; V:2.000000; D:1.000000;"
rmn_e643b_13.1-2_406.wav,"WORKER00014350; Sad; Sad,Depressed,Contempt; A:1.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_406.wav,WORKER00014369; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e643b_13.1-2_406.wav,"WORKER00014332; Sad; Sad,Depressed; A:2.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_408.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_408.wav,WORKER00014365; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e643b_13.1-2_408.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_408.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e643b_13.1-2_408.wav,"WORKER00014347; Angry; Angry,Sad,Frustrated,Disappointed; A:5.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_445.wav,"WORKER00014343; Neutral; Neutral,Disappointed; A:3.000000; V:4.000000; D:4.000000;"
rmn_e643b_13.1-2_445.wav,"WORKER00014370; Sad; Sad,Disappointed; A:1.000000; V:2.000000; D:1.000000;"
rmn_e643b_13.1-2_445.wav,"WORKER00014350; Happy; Happy,Excited; A:2.000000; V:5.000000; D:4.000000;"
rmn_e643b_13.1-2_445.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_445.wav,WORKER00014332; Contempt; Contempt; A:2.000000; V:3.000000; D:2.000000;
rmn_e643b_13.1-2_481.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:5.000000; D:5.000000;
rmn_e643b_13.1-2_481.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_481.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:2.000000;
rmn_e643b_13.1-2_481.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e643b_13.1-2_481.wav,WORKER00014332; Contempt; Contempt; A:3.000000; V:5.000000; D:3.000000;
rmn_e643b_13.1-2_53.wav,"WORKER00014343; Sad; Sad,Neutral; A:3.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_53.wav,"WORKER00014370; Neutral; Neutral,Confused; A:2.000000; V:3.000000; D:2.000000;"
rmn_e643b_13.1-2_53.wav,WORKER00014350; Sad; Sad; A:2.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_53.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_53.wav,WORKER00014332; Contempt; Contempt; A:2.000000; V:3.000000; D:3.000000;
rmn_e643b_13.1-2_531.wav,WORKER00014365; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
rmn_e643b_13.1-2_531.wav,WORKER00014370; Neutral; Neutral; A:3.000000; V:4.000000; D:2.000000;
rmn_e643b_13.1-2_531.wav,"WORKER00014363; Sad; Sad,Depressed,Disappointed; A:3.000000; V:3.000000; D:4.000000;"
rmn_e643b_13.1-2_531.wav,"WORKER00014332; Contempt; Disappointed,Annoyed,Contempt; A:3.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_531.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:4.000000;"
rmn_e643b_13.1-2_540.wav,"WORKER00014343; Angry; Angry,Frustrated; A:4.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_540.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_540.wav,"WORKER00014350; Other-Frustrated; Sad,Frustrated,Disappointed; A:3.000000; V:2.000000; D:6.000000;"
rmn_e643b_13.1-2_540.wav,"WORKER00014369; Angry; Angry,Neutral,Contempt; A:5.000000; V:4.000000; D:5.000000;"
rmn_e643b_13.1-2_540.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:2.000000; D:4.000000;
rmn_e643b_13.1-2_548.wav,"WORKER00014343; Happy; Happy,Neutral; A:4.000000; V:5.000000; D:4.000000;"
rmn_e643b_13.1-2_548.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_548.wav,WORKER00014350; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_548.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_548.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e643b_13.1-2_936.wav,"WORKER00014343; Surprise; Neutral,Surprise; A:4.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_936.wav,"WORKER00014370; Angry; Angry,Frustrated,Annoyed; A:3.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_936.wav,"WORKER00014350; Surprise; Surprise,Contempt; A:3.000000; V:3.000000; D:4.000000;"
rmn_e643b_13.1-2_936.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:6.000000;
rmn_e643b_13.1-2_936.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:2.000000; D:4.000000;
rmn_e643b_13.1-2_94.wav,"WORKER00014365; Angry; Angry,Neutral,Frustrated; A:4.000000; V:2.000000; D:4.000000;"
rmn_e643b_13.1-2_94.wav,"WORKER00014347; Disgust; Sad,Disgust,Disappointed; A:4.000000; V:3.000000; D:3.000000;"
rmn_e643b_13.1-2_94.wav,"WORKER00014345; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:4.000000;"
rmn_e643b_13.1-2_94.wav,"WORKER00014368; Sad; Sad,Concerned,Disappointed; A:3.000000; V:3.000000; D:5.000000;"
rmn_e643b_13.1-2_94.wav,WORKER00014346; Angry; Angry; A:4.000000; V:4.000000; D:5.000000;
rmn_e644a_7.1-2_158.wav,"WORKER00014343; Happy; Happy,Neutral; A:5.000000; V:5.000000; D:5.000000;"
rmn_e644a_7.1-2_158.wav,WORKER00014370; Neutral; Neutral; A:5.000000; V:4.000000; D:6.000000;
rmn_e644a_7.1-2_158.wav,"WORKER00014350; Happy; Happy,Other-Grateful; A:5.000000; V:5.000000; D:5.000000;"
rmn_e644a_7.1-2_158.wav,"WORKER00014369; Happy; Happy,Other-Grateful; A:5.000000; V:5.000000; D:5.000000;"
rmn_e644a_7.1-2_158.wav,WORKER00014332; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e644a_7.1-2_54.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e644a_7.1-2_54.wav,WORKER00014370; Sad; Sad; A:1.000000; V:3.000000; D:1.000000;
rmn_e644a_7.1-2_54.wav,"WORKER00014350; Neutral; Sad,Neutral; A:2.000000; V:4.000000; D:4.000000;"
rmn_e644a_7.1-2_54.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e644a_7.1-2_54.wav,"WORKER00014332; Sad; Sad,Depressed; A:2.000000; V:3.000000; D:2.000000;"
rmn_e644a_7.1-2_56.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e644a_7.1-2_56.wav,WORKER00014370; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e644a_7.1-2_56.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e644a_7.1-2_56.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e644a_7.1-2_56.wav,"WORKER00014332; Other-Concerned; Concerned,Confused; A:3.000000; V:2.000000; D:3.000000;"
rmn_e644a_7.1-2_99.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:4.000000; D:5.000000;
rmn_e644a_7.1-2_99.wav,"WORKER00014364; Sad; Sad,Neutral,Concerned; A:2.000000; V:3.000000; D:2.000000;"
rmn_e644a_7.1-2_99.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:5.000000;"
rmn_e644a_7.1-2_99.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e644a_7.1-2_99.wav,"WORKER00014363; Sad; Sad,Frustrated,Depressed,Disappointed,Fear; A:3.000000; V:3.000000; D:3.000000;"
rmn_e645a_5.1-2_24.wav,"WORKER00014365; Neutral; Neutral,Depressed; A:2.000000; V:4.000000; D:5.000000;"
rmn_e645a_5.1-2_24.wav,"WORKER00014363; Sad; Sad,Frustrated,Depressed,Disappointed,Annoyed; A:4.000000; V:3.000000; D:4.000000;"
rmn_e645a_5.1-2_24.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:3.000000;"
rmn_e645a_5.1-2_24.wav,"WORKER00014347; Sad; Sad,Concerned,Disappointed; A:3.000000; V:3.000000; D:4.000000;"
rmn_e645a_5.1-2_24.wav,"WORKER00014345; Neutral; Neutral,Concerned; A:4.000000; V:4.000000; D:5.000000;"
rmn_e646b.1-2_111.wav,WORKER00014346; Happy; Happy; A:4.000000; V:5.000000; D:4.000000;
rmn_e646b.1-2_111.wav,"WORKER00014348; Neutral; Neutral,Concerned,Confused; A:4.000000; V:4.000000; D:3.000000;"
rmn_e646b.1-2_111.wav,"WORKER00014367; Sad; Sad,Concerned; A:2.000000; V:2.000000; D:4.000000;"
rmn_e646b.1-2_111.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e646b.1-2_111.wav,"WORKER00014345; Happy; Happy,Neutral; A:3.000000; V:5.000000; D:4.000000;"
rmn_e646b.1-2_14.wav,"WORKER00014364; Sad; Sad,Neutral,Depressed; A:2.000000; V:3.000000; D:2.000000;"
rmn_e646b.1-2_14.wav,"WORKER00014366; Neutral; Neutral,Concerned; A:3.000000; V:3.000000; D:5.000000;"
rmn_e646b.1-2_14.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_14.wav,"WORKER00014367; Angry; Angry,Annoyed; A:5.000000; V:2.000000; D:5.000000;"
rmn_e646b.1-2_14.wav,WORKER00014350; Neutral; Neutral; A:2.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_195.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_195.wav,"WORKER00014370; Neutral; Neutral,Annoyed; A:3.000000; V:4.000000; D:5.000000;"
rmn_e646b.1-2_195.wav,WORKER00014350; Other-Confused; Confused; A:4.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_195.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_195.wav,WORKER00014332; Contempt; Contempt; A:3.000000; V:2.000000; D:3.000000;
rmn_e646b.1-2_206.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_206.wav,"WORKER00014348; Neutral; Neutral,Concerned; A:2.000000; V:4.000000; D:6.000000;"
rmn_e646b.1-2_206.wav,"WORKER00014364; Sad; Sad,Neutral,Concerned,Disappointed,Annoyed; A:3.000000; V:3.000000; D:3.000000;"
rmn_e646b.1-2_206.wav,"WORKER00014347; Angry; Angry,Sad,Frustrated,Concerned,Confused; A:5.000000; V:3.000000; D:5.000000;"
rmn_e646b.1-2_206.wav,"WORKER00014368; Angry; Angry,Annoyed; A:4.000000; V:3.000000; D:3.000000;"
rmn_e646b.1-2_232.wav,"WORKER00014365; Contempt; Neutral,Contempt; A:6.000000; V:3.000000; D:4.000000;"
rmn_e646b.1-2_232.wav,WORKER00014346; Angry; Angry; A:4.000000; V:3.000000; D:4.000000;
rmn_e646b.1-2_232.wav,"WORKER00014370; Angry; Angry,Disappointed; A:3.000000; V:3.000000; D:6.000000;"
rmn_e646b.1-2_232.wav,"WORKER00014363; Surprise; Frustrated,Surprise,Concerned,Disappointed,Fear; A:5.000000; V:3.000000; D:4.000000;"
rmn_e646b.1-2_232.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:2.000000; D:4.000000;
rmn_e646b.1-2_242.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_242.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_242.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_242.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_242.wav,WORKER00014332; Contempt; Contempt; A:4.000000; V:2.000000; D:4.000000;
rmn_e646b.1-2_313.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:3.000000; D:4.000000;
rmn_e646b.1-2_313.wav,WORKER00014370; Angry; Angry; A:5.000000; V:3.000000; D:6.000000;
rmn_e646b.1-2_313.wav,WORKER00014350; Other-Frustrated; Frustrated; A:5.000000; V:3.000000; D:4.000000;
rmn_e646b.1-2_313.wav,"WORKER00014369; Angry; Angry,Annoyed,Contempt; A:5.000000; V:3.000000; D:5.000000;"
rmn_e646b.1-2_313.wav,WORKER00014332; Contempt; Contempt; A:5.000000; V:2.000000; D:4.000000;
rmn_e646b.1-2_40.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_40.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_40.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_40.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_40.wav,WORKER00014332; Contempt; Contempt; A:3.000000; V:3.000000; D:3.000000;
rmn_e646b.1-2_44.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_44.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_44.wav,"WORKER00014367; Angry; Angry,Concerned; A:5.000000; V:2.000000; D:5.000000;"
rmn_e646b.1-2_44.wav,"WORKER00014364; Angry; Angry,Neutral,Frustrated,Concerned; A:4.000000; V:3.000000; D:5.000000;"
rmn_e646b.1-2_44.wav,WORKER00014332; Angry; Angry; A:5.000000; V:3.000000; D:4.000000;
rmn_e646b.1-2_74.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_74.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_74.wav,"WORKER00014350; Other-Concerned; Concerned,Disappointed; A:4.000000; V:3.000000; D:4.000000;"
rmn_e646b.1-2_74.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e646b.1-2_74.wav,"WORKER00014332; Happy; Happy,Amused; A:3.000000; V:5.000000; D:4.000000;"
rmn_e646b.1-2_83.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_83.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_83.wav,"WORKER00014366; Neutral; Neutral,Concerned,Annoyed; A:5.000000; V:2.000000; D:5.000000;"
rmn_e646b.1-2_83.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e646b.1-2_83.wav,"WORKER00014345; Happy; Happy,Concerned; A:3.000000; V:5.000000; D:5.000000;"
rmn_e647a_7.1-2_122.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e647a_7.1-2_122.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_122.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_122.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e647a_7.1-2_122.wav,WORKER00014332; Contempt; Contempt; A:3.000000; V:3.000000; D:4.000000;
rmn_e647a_7.1-2_183.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:5.000000;
rmn_e647a_7.1-2_183.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_183.wav,"WORKER00014366; Neutral; Neutral,Concerned; A:3.000000; V:3.000000; D:3.000000;"
rmn_e647a_7.1-2_183.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_183.wav,"WORKER00014345; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:4.000000;"
rmn_e647a_7.1-2_265.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_265.wav,WORKER00014370; Neutral; Neutral; A:3.000000; V:4.000000; D:5.000000;
rmn_e647a_7.1-2_265.wav,WORKER00014350; Happy; Happy; A:5.000000; V:5.000000; D:4.000000;
rmn_e647a_7.1-2_265.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_265.wav,WORKER00014332; Neutral; Neutral; A:4.000000; V:3.000000; D:4.000000;
rmn_e647a_7.1-2_288.wav,"WORKER00014364; Neutral; Neutral,Concerned; A:3.000000; V:4.000000; D:3.000000;"
rmn_e647a_7.1-2_288.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_288.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e647a_7.1-2_288.wav,"WORKER00014365; Happy; Happy,Excited; A:5.000000; V:5.000000; D:5.000000;"
rmn_e647a_7.1-2_288.wav,"WORKER00014345; Angry; Angry,Frustrated,Concerned,Annoyed; A:3.000000; V:2.000000; D:5.000000;"
rmn_e647a_7.1-2_291.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e647a_7.1-2_291.wav,WORKER00014370; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
rmn_e647a_7.1-2_291.wav,WORKER00014350; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_291.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:5.000000;
rmn_e647a_7.1-2_291.wav,"WORKER00014332; Sad; Sad,Depressed; A:2.000000; V:3.000000; D:3.000000;"
rmn_e647a_7.1-2_311.wav,WORKER00014365; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_311.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_311.wav,WORKER00014364; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_311.wav,WORKER00014347; Neutral; Neutral; A:3.000000; V:4.000000; D:5.000000;
rmn_e647a_7.1-2_311.wav,"WORKER00014367; Neutral; Neutral,Concerned; A:5.000000; V:4.000000; D:5.000000;"
rmn_e647a_7.1-2_348.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_348.wav,WORKER00014370; Sad; Sad; A:1.000000; V:3.000000; D:2.000000;
rmn_e647a_7.1-2_348.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_348.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_348.wav,"WORKER00014332; Sad; Sad,Depressed; A:1.000000; V:3.000000; D:1.000000;"
rmn_e647a_7.1-2_383.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_383.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:3.000000;
rmn_e647a_7.1-2_383.wav,"WORKER00014366; Angry; Angry,Frustrated,Concerned,Annoyed; A:6.000000; V:3.000000; D:6.000000;"
rmn_e647a_7.1-2_383.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647a_7.1-2_383.wav,"WORKER00014345; Angry; Angry,Frustrated,Annoyed; A:5.000000; V:2.000000; D:5.000000;"
rmn_e647b_17.1-2_114.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e647b_17.1-2_114.wav,WORKER00014370; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e647b_17.1-2_114.wav,WORKER00014350; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e647b_17.1-2_114.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e647b_17.1-2_114.wav,WORKER00014332; Other-Confused; Concerned; A:3.000000; V:3.000000; D:3.000000;
rmn_e648b_4.1-2_1242.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1242.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1242.wav,WORKER00014350; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1242.wav,"WORKER00014369; Angry; Angry,Frustrated; A:5.000000; V:3.000000; D:4.000000;"
rmn_e648b_4.1-2_1242.wav,"WORKER00014332; Other-Concerned; Concerned,Confused,Contempt; A:4.000000; V:3.000000; D:4.000000;"
rmn_e648b_4.1-2_1283.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e648b_4.1-2_1283.wav,WORKER00014370; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1283.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1283.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1283.wav,WORKER00014332; Happy; Happy; A:2.000000; V:5.000000; D:2.000000;
rmn_e648b_4.1-2_1291.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e648b_4.1-2_1291.wav,WORKER00014370; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
rmn_e648b_4.1-2_1291.wav,WORKER00014350; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1291.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1291.wav,"WORKER00014332; Sad; Sad,Concerned,Contempt; A:2.000000; V:3.000000; D:2.000000;"
rmn_e648b_4.1-2_1323.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:3.000000; D:3.000000;
rmn_e648b_4.1-2_1323.wav,WORKER00014370; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
rmn_e648b_4.1-2_1323.wav,WORKER00014350; Neutral; Neutral; A:1.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1323.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1323.wav,"WORKER00014332; Sad; Sad,Depressed; A:2.000000; V:3.000000; D:2.000000;"
rmn_e648b_4.1-2_143.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:3.000000;
rmn_e648b_4.1-2_143.wav,"WORKER00014370; Sad; Sad,Disappointed; A:3.000000; V:3.000000; D:2.000000;"
rmn_e648b_4.1-2_143.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_143.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_143.wav,"WORKER00014332; Sad; Sad,Depressed,Concerned,Confused; A:2.000000; V:3.000000; D:2.000000;"
rmn_e648b_4.1-2_1459.wav,WORKER00014343; Neutral; Neutral; A:5.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1459.wav,WORKER00014370; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1459.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1459.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1459.wav,WORKER00014332; Other-Confused; Confused; A:1.000000; V:3.000000; D:2.000000;
rmn_e648b_4.1-2_1487.wav,WORKER00014365; Neutral; Neutral; A:2.000000; V:4.000000; D:5.000000;
rmn_e648b_4.1-2_1487.wav,"WORKER00014368; Sad; Sad,Concerned; A:3.000000; V:3.000000; D:4.000000;"
rmn_e648b_4.1-2_1487.wav,WORKER00014346; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1487.wav,WORKER00014370; Neutral; Neutral; A:2.000000; V:4.000000; D:2.000000;
rmn_e648b_4.1-2_1487.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1509.wav,WORKER00014343; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1509.wav,WORKER00014370; Neutral; Neutral; A:2.000000; V:4.000000; D:2.000000;
rmn_e648b_4.1-2_1509.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1509.wav,WORKER00014369; Neutral; Neutral; A:5.000000; V:4.000000; D:5.000000;
rmn_e648b_4.1-2_1509.wav,WORKER00014332; Happy; Happy; A:2.000000; V:5.000000; D:3.000000;
rmn_e648b_4.1-2_1536.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1536.wav,WORKER00014370; Neutral; Neutral; A:1.000000; V:4.000000; D:1.000000;
rmn_e648b_4.1-2_1536.wav,WORKER00014350; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1536.wav,WORKER00014369; Neutral; Neutral; A:3.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_1536.wav,"WORKER00014332; Sad; Sad,Depressed; A:1.000000; V:2.000000; D:1.000000;"
rmn_e648b_4.1-2_170.wav,WORKER00014343; Neutral; Neutral; A:4.000000; V:4.000000; D:4.000000;
rmn_e648b_4.1-2_170.wav,WORKER00014370; Neutral; Neutral; A:1.000000; V:4.000000; D:3.000000;
